"brand_name","id","product_id","review_text","reviewer_id","reviewer_name","source_name","source_review_id","star_rating"
"Whiskas","111354","110","Not good","","Flipkart Customer","Flipkart","4d90be6a-5f64-426d-ab88-1ad67474549a","3"
"Whiskas","111314","20","This product not good.","","Sanjay  Choudhari","Flipkart","4d949723-ffcd-46a2-8ddb-054c3b18578a","2"
"Pedigree","114185","10","Gud","","Flipkart Customer","Flipkart","4dba5562-de2d-4b0d-95de-7ff096f47319","3"
"Whiskas","111269","112","It's good but price is High","","Umesh Jadav","Flipkart","4df55cb0-aed0-4aa1-9b4e-16b7257de152","5"
"Pedigree","111441","76","I am happy","","Bachau  Yadav","Flipkart","4ec17b15-cffb-4ec0-b0f0-cf981679438b","5"
"Pedigree","111532","60","Price rate is not so cheap but free delivery is excellent.","","Flipkart Customer","Flipkart","4eda0062-44af-45de-9ed9-b47e4181acf5","3"
"Pedigree","111723","54","Buying very easy.but delivery boys wrost.","","Flipkart Customer","Flipkart","4f19705b-ebc6-4f9f-bf1d-41d820da27d8","3"
"Whiskas","112077","42","Good","","Amit Deshpande","Flipkart","4f534636-9d7e-4b17-bb2d-822697d9c145","4"
"Pedigree","111666","54","It smelled like fried potatoes though!...My dog didn't like the flavour at all....","","Flipkart Customer","Flipkart","4f5bf88d-0fea-490f-b9ba-061a230baf41","2"
"Pedigree","111578","60","Terific","","Peter  Francis.k","Flipkart","502036eb-f377-47c2-b745-c242fcebc1ea","3"
"Pedigree","111638","54","Good product. Delivered early..","","Flipkart Customer","Flipkart","50d8cd82-90f8-4880-87af-057348130b88","5"
"Pedigree","111804","5","So good excellent","","Flipkart Customer","Flipkart","51526104-747d-4ad2-8873-860e789d7d9f","5"
"Whiskas","111251","112","My cats love these and i order them often. This time the food had fungus. It is a 7kg pack and got wasted","","Chitra  Dewanji","Flipkart","51806e73-6b81-415a-a0e4-2d178797e6d8","1"
"Whiskas","111965","22","My CAT eats four times in a day. It likes very much. Its gaining weight day by day and I felt its mood. The food gives more energy than milk.","","Rahamatulla Baig","Flipkart","51a676c1-bf51-49fb-9379-3f1529d29d3f","4"
"Pedigree","111835","5","Good","","Flipkart Customer","Flipkart","51c3e2b5-f375-4dbd-ba47-9109ae2c6ec9","5"
"Whiskas","111966","22","My kitty is loving much. Great product.","","Rahamatulla Baig","Flipkart","51d8dffb-4ccb-426d-a1f5-e0caa6f13147","4"
"Pedigree","111836","5","She loves","","Flipkart Customer","Flipkart","51e9e0cc-d44e-4fb5-9b12-9e2d8088554b","5"
"Pedigree","112127","30","Very good products","","Flipkart Customer","Flipkart","51f31c66-d638-437a-8491-29a12e545c03","5"
"Pedigree","111456","76","Satisfactory product","","Flipkart Customer","Flipkart","51f60760-f635-4d83-96d9-71c98db591e3","3"
"Pedigree","111565","60","Chicken & Milk 6 kgs pack","","Dr. HC Nanda","Flipkart","52128e39-471d-48da-b22a-5c5103add755","3"
"Pedigree","112134","30","My beagle n pomeranian just love it when i mix it up with dry food ...thanxs flipkart for such offer","","Dr Rital Bambhaniya","Flipkart","5231fb8a-8a8f-41e0-a028-01148c1db099","5"
"Whiskas","111976","22","Our kitten literally drools, when I bring the packet. It is good as long as you also provide home made fish, rice etc other foods. It lasts for a month for me as I provide other foods also, that we eat. I also give a pouch of wet food once a week. I recommend not to rely on whiskas dry food completely, for the whole day nutrition. Rather small amount of whiskas with home made foods.","","Apratim Seth","Flipkart","52844028-b603-42a4-824b-3ac71cc36ec9","5"
"Pedigree","111464","76","My GSD pup likes it mixed with pedigree chicken chunks in gravy. Make sure, I repeat, make sure you break the pebbles into a powder form in a mixer grinder. Mix it into lukewarm water and make a bowl of smooth paste. My two cents.","","Orrible Kunt","Flipkart","52897612-f925-4f91-bda3-20a95f97a929","5"
"Whiskas","111353","110","vry good product","","Flipkart Customer","Flipkart","539d5143-8284-483c-afe2-f3b4e13991b9","5"
"Pedigree","111785","5","Little costly from other sites","","Sunil Sharma","Flipkart","54bf0086-3793-4a68-9300-0d410f9af3fc","3"
"Whiskas","111927","22","best product for cats. our cat liked it so much....thank u flipkart...","","Flipkart Customer","Flipkart","54d08e87-be32-4fcd-be99-a480e739102d","5"
"Whiskas","111929","22","Very good food for kittens.best choice.","","Vishal Nazare","Flipkart","54f395a9-cf0c-4605-86f1-0a683b0618a3","5"
"Whiskas","111415","111","Good product","","Surya Sagi","Flipkart","55003883-7951-49bc-b63d-e07873b73596","5"
"Sheba","112011","79","My cat love it but peses to large","","Sk Musharaf Patel","Flipkart","55580b93-5aca-4599-92cb-d8048fa22525","5"
"Pedigree","111584","60","Expored product received","","JYOTI KAUR","Flipkart","55f1a11c-5d5a-4452-861d-a79ada4b14d6","1"
"Pedigree","112173","27","Best product my 🐕 like him very much","","Flipkart Customer","Flipkart","56566bd2-73d3-42cc-8f70-bbb2bf9341c3","5"
"Pedigree","111453","76","Best for small breeds dogs and puppies","","Flipkart Customer","Flipkart","576ea1d3-3598-47ea-9125-876869bda34b","3"
"Pedigree","112165","27","Awesomeee","","prabhav shinde","Flipkart","57f96793-106d-409a-9f64-4a8476552fc3","4"
"Pedigree","112105","30","Got only 5 pack not 15 pack","","Gowtham RGS","Flipkart","586540ac-8702-4434-af06-492535061216","1"
"Whiskas","111974","22","It is very good for cats which don't eat any other food than only milk..just mix it with rice and add two three spoons , and add water your cat will finish it like anything..i add this to rice , mix and give to my cat daily","","Flipkart Customer","Flipkart","587ce5c2-468a-4083-8eea-170f430e0242","5"
"Pedigree","111713","54","Good for my golden boy","","Flipkart Customer","Flipkart","58e28963-ff30-4514-b55b-dbfeaf75657a","3"
"Pedigree","112229","115","Very good product but please reduce delivery time","","Flipkart Customer","Flipkart","5916f726-5c19-4929-ad84-f97cc7ce0307","4"
"Pedigree","111705","54","It made me and my Pom happy☺","","Flipkart Customer","Flipkart","5983f59f-9acf-440e-b062-3339f2d8b607","5"
"Pedigree","112244","115","Nice. My dogs jumps for this.","","Vijay kumar Singh","Flipkart","59930ad1-7da1-406b-9695-a5f87dc8d679","5"
"Whiskas","111374","110","Great","","Flipkart Customer","Flipkart","59aaf5b4-acff-4dc9-ba57-465500bdb022","5"
"Pedigree","112205","32","Great deal by Flipkart..Thank u for the purchase..Nice  product with reasonable price...","","Satyajit Das","Flipkart","59d5459c-4a19-4af5-b2fa-9ae9bede7910","5"
"Whiskas","111339","20","Super","","Ranjith kumar","Flipkart","5a198d85-adb3-401b-a31e-1deb8374aed7","5"
"Pedigree","111604","60","Good Purchase","","Flipkart Customer","Flipkart","5a3e22bb-dffd-4f03-9bc9-3abaccd48c33","4"
"Chappi","111918","9","Good","","Flipkart Customer","Flipkart","5a40b42a-703a-42cb-a5cc-13f158c5dd77","3"
"Pedigree","111652","54","i know its for adult dog and its actually may be for adult bcz my lil dog doesn't like it so its only for adult but on using this on my another adult dog its not so working  but good for growth of hairs of your dog","","Flipkart Customer","Flipkart","5a6ee1d6-9385-4bba-8935-97fb4991fcad","1"
"Pedigree","112235","115","Strawberry loves it... Thank you","","Radhika Sen","Flipkart","5a706108-ae9c-4748-8faa-f1c4483d6e3f","5"
"Pedigree","111893","18","Not good","","Flipkart Customer","Flipkart","5a7c38d8-6a96-471d-9607-247e68f047e1","3"
"Pedigree","112037","25","Fast delivery","","sunny suvarna","Flipkart","5a7f0e73-50ad-4885-baf6-59bd0ad277af","5"
"Whiskas","111397","111","My cats are suffering from blood","","Sanghamitra Das","Flipkart","5a9c61aa-a45c-461d-bee7-d459e85163a7","1"
"Whiskas","111941","22","It is very expensive on flipkart. It is very cheap in normal shops.","","Anubhav Patel","Flipkart","5aba0074-cb55-4d40-92cb-72cd4306936a","1"
"Whiskas","111358","110","Nice products","","Flipkart Customer","Flipkart","5afc0f46-c723-438c-b5c4-46cb752ebb55","5"
"Pedigree","111909","18","Very good product","","Karthik  gantaa","Flipkart","5b3f1998-094c-4011-9b8b-ad13713d116f","5"
"Pedigree","111689","54","Good","","Flipkart Customer","Flipkart","5b443683-a4b2-4b25-8ae2-8f4e98cbe88f","5"
"Pedigree","112050","25","Awsom dog food nd jst gud","","Ankita  Patra","Flipkart","5b624394-6e3d-44a0-82f5-7a009de9eeaf","5"
"Whiskas","111939","22","Received a torn packet &amp; was packed in such a way that it was known it was torn before packing &amp; still was dispatched..poor shipping quality from flipkart..almost 1/3 part was less in the packet","","Naeem Inamdar","Flipkart","5b97b5bc-a24a-4382-9b39-b49bc803fae7","1"
"Whiskas","111948","22","Good food","","madhuri Chaudhary","Flipkart","5bcd8f21-5ea0-48c9-aa72-8b5e2b8d4f02","4"
"Pedigree","112182","27","good","","Sonu Varma","Flipkart","5bcf8863-6093-4bf3-ac62-5e0c455e1c28","5"
"Whiskas","111928","22","Good","","Brendon","Flipkart","5be41443-a9de-4d82-82ac-ad0c537abd45","1"
"Pedigree","111748","5","Lowest price for this parodect     pls soping for parodect.","","Flipkart Customer","Flipkart","5c54b19b-7520-4645-89a7-9d76e4d6a146","3"
"Pedigree","112248","115","its good for dog","","Shiva Kumar","Flipkart","5c95020d-89b7-4775-8c4d-aa37e11a4fa2","5"
"Pedigree","111651","54","Good","","Flipkart Customer","Flipkart","5ceb5bd7-39bc-4022-92de-4baff05b71a1","1"
"Pedigree","112302","85","God knows.....My Rambo (GSD) didn't like it...... It's west for me......","","VIJAY  KAYARKAR","Flipkart","5da81e70-c34a-4144-a096-21463eec25f8","1"
"Whiskas","111848","45","Flipkart is my best online shopping app","","aqib malik","Flipkart","5dd025c5-4889-45ef-bca3-da30ba6126d0","5"
"Whiskas","111369","110","Good","","Flipkart Customer","Flipkart","5e221e77-c6ac-44b6-83a9-2001660b30dd","4"
"Pedigree","112299","1","good one","","bhumika rana","Flipkart","5e771b10-e7c8-41b6-aff3-d68d312597d1","3"
"Pedigree","111871","18","satisfactory.....","","Flipkart Customer","Flipkart","5e91e97f-6223-4041-9c24-5ae92411789e","2"
"Whiskas","111858","45","Best supplement for cats... I m regular customer of whiskas as well as flipkart... Whiskas's every flavour is gud my cats love it.. Thank you flipkart for making shopping so easy..","","Flipkart Customer","Flipkart","5ee9d037-ed24-4f8f-b77f-8fa8d65b6ab0","5"
"Pedigree","111510","77","Please try to send pet food items within 24 hours this is our kind request.","","Namagiri","Flipkart","5f140250-6fca-4415-beea-1069e32d4b73","5"
"Whiskas","111944","22","I have purchased this product but for Rs 150 after 10 discount the actual price is 170. but  i have given 40 rs for transportation charge which resulted 190 rs for this product. If we went to a retail shop for purchasing they are ready to give you minimum 10 rs discount. So this purchase is not useful for me . So please think before buying.","","Giree","Flipkart","5f9d4a3b-e803-49dd-a914-896f7fd7d46f","1"
"Pedigree","111744","5","The package was damaged there was a big hole on the bag which was covered with tape so that was really disappointing","","Flipkart Customer","Flipkart","60273f2d-9fe4-43de-90f0-b412dc4faeb7","3"
"Pedigree","112297","14","Nice","","sambit satyabrat samal","Flipkart","6051b0a2-075c-48a1-88ae-c57b3d43b842","5"
"Pedigree","111770","5","Right high","","Flipkart Customer","Flipkart","6062223e-1727-41b0-9dd1-a3c223949571","2"
"Whiskas","112065","42","Super","","madhuri Chaudhary","Flipkart","6071c169-a80b-4904-9778-87bd1dd4ded9","5"
"Pedigree","111580","60","hood food for puppies","","Rokkala  Ramesh","Flipkart","607ba56a-b653-4c77-a2af-2f1d94b0ba87","3"
"Whiskas","111959","22","My cat love it","","Pam Shats","Flipkart","61406720-f4a3-449e-a35c-f538fcba11b4","3"
"Pedigree","111671","54","Ok. .fine","","Flipkart Customer","Flipkart","6160dab9-7037-457b-8907-5a3d301492e4","3"
"Pedigree","112275","10","My pug loves these treats!","","Shreya Sood","Flipkart","616bcb01-6427-4770-aeaf-daf680849c17","5"
"Pedigree","111571","60","Product good but delivery speed too bad","","Tarun priyanka Bhardwaj","Flipkart","61db1c9b-c277-4b85-95fd-653785a88b24","2"
"Pedigree","111994","7","Just my dog love it, proper packing, on time delivery,","","Kunal Dalvi","Flipkart","622be449-3db8-41e6-934f-25d5ede6344b","5"
"Pedigree","112282","15","Very nice ..  My Dogs love it.  But I did not like the packaging , it can be improved easily by flipkart's delivery team.","","Wasim Shaikh","Flipkart","622c4344-77ae-4173-9cbe-cffaa8b34055","4"
"Pedigree","112281","15","Good treat for my dog he like it","","Alka  gakhar","Flipkart","624a5e0a-60c1-4ffc-ae1a-27049ead1bc7","5"
"Pedigree","112227","115","Waste","","sreenathrao.j rao","Flipkart","62ab64d9-6747-46fa-95af-fb0f2fa2e159","1"
"Pedigree","111885","18","Delicious Product for my pet..","","Debojit Borkotoky","Flipkart","6341dbb1-4d92-41aa-8a58-8c91a53b4cdc","5"
"Pedigree","111593","60","Nice ........and gud delivery","","karthikbabu","Flipkart","63a6fcb2-03f6-4da1-a558-9a14cc1edbdd","4"
"Whiskas","112063","42","The food was great.....!!  My cat loved it","","Flipkart Customer","Flipkart","63d39430-b6dc-4388-8183-27656ac836ab","5"
"Pedigree","111522","60","Good","","Flipkart Customer","Flipkart","63decaae-5c3a-4068-8167-dc490f8d55da","5"
"Pedigree","111688","54","Thanks filipkart first delivery very good product only on filipkart","","Anupam Goswami","Flipkart","6443c339-634c-47c1-9715-1372d609992a","5"
"Pedigree","112285","15","Good product","","Sujay  Sengupta","Flipkart","6481154a-57d8-4a4b-a1ad-fb0d9b77825b","5"
"Pedigree","111438","76","My puppies hate this flavor","","Maina  Das","Flipkart","648b0846-36e8-4019-83e3-eaa1bb197d16","2"
"Pedigree","111821","5","It is good for your dog.","","Sai Charith","Flipkart","64ccf523-135d-4d33-aafa-91f59e267a12","4"
"Whiskas","112092","41","My cats love it.","","chhaaya shridhar","Flipkart","652eb158-d331-48c6-be44-4b3ec4a65e90","5"
"Whiskas","111845","45","Nice product","","Flipkart Customer","Flipkart","65758bf2-c94e-47d4-b954-d8c80c716f8d","5"
"Pedigree","112272","10","My fussy pet adored it","","gurleen","Flipkart","6581eb85-0085-4563-be2e-c313efbe73f4","5"
"Pedigree","111654","54","Very nice ...","","Souvik Mondal","Flipkart","658ce543-6514-4edb-8ffd-e63d31cbd68f","5"
"Pedigree","111539","60","Irresponsible flip cart.if u cant deliver by next day then dnt make false promises","","Sweetie Mondal","Flipkart","659b167b-5cec-4453-8f7f-ffbaeff3bd92","1"
"Pedigree","111644","54","product is okay! my rottie just loves to eat it. only issue is when i received the product it was torn already through inner sack and outer sack both. maybe its done bat rats. flipkart should look upon its quality of packaging. not a good experience shopping with you flipkart.","","Palash Lende","Flipkart","65dd1c81-38b0-4171-b267-90d23b82e344","1"
"Pedigree","111677","54","Its damaged","","Flipkart Customer","Flipkart","66139b83-0435-4af9-8613-9957e76d95a3","1"
"Pedigree","112215","32","It is really good for dogs and my doggy really loves it a lot to eat.","","Praveena srinivas Praveena srinivas","Flipkart","662c69e5-770d-45ed-a4e9-e4cd1e213aed","5"
"Whiskas","112059","42","Kitten loved it. It's awesome food for him. It really smell bad for us, humans, but kitten loved it. Definately buying it again.","","Danish Ahmed Khilji","Flipkart","664eeea4-c010-4a29-b495-101d21a57ab7","5"
"Pedigree","111517","60","Good product...","","Sithun  Sarkar","Flipkart","66df93ac-4983-4450-86f8-3a44fb306c20","5"
"Pedigree","111487","76","Quite good","","Flipkart Customer","Flipkart","66f150e4-9a35-46b7-b4de-aeb7b5d8eb32","5"
"Pedigree","111575","60","It's smell is very awkward I don't know why","","Flipkart Customer","Flipkart","6724fc1c-60bf-4f70-85ba-374a432aea79","3"
"Whiskas","111304","20","My cat like it very much","","Flipkart Customer","Flipkart","67511496-0f1a-4e63-b6d3-5ba209cf3ca1","3"
"Pedigree","111594","60","Thanks","","Flipkart Customer","Flipkart","6794ee48-a244-4543-af4e-49b9837b3efa","5"
"Whiskas","111391","111","Pack was open, really disappointed","","Flipkart Customer","Flipkart","67a262c3-5abc-4a47-8bdb-3fab63d4828c","1"
"Pedigree","112147","27","Recieved it on time and the product was packed neatly.... Thanks to Flipkart..!","","Kishore Kumar","Flipkart","67b2a273-e498-42ae-8699-83eb0453d925","4"
"Whiskas","111280","112","My cat likes it.... Nice.","","Flipkart Customer","Flipkart","68160675-42e4-4057-9d13-0cbacb74e900","5"
"Whiskas","111248","112","My cat loves very much...","","Chandra Mouli","Flipkart","6830628e-2065-4817-b0b7-7fc183872426","5"
"Pedigree","111708","54","Good product","","Flipkart Customer","Flipkart","68598f83-cc97-41ef-ae64-d7d664188a6f","5"
"Pedigree","112167","27","Good product.","","Andre Quadros","Flipkart","687e1466-5780-4d4b-89ad-e747eb6276dd","5"
"Pedigree","112160","27","My pet love it","","Flipkart Customer","Flipkart","68c6a077-874e-4984-b08f-c0f3752feda0","4"
"Pedigree","111788","5","My Labrador 2 year old is just neglect this product.","","Vinit Shukla","Flipkart","68e4a953-52c8-4fdd-b923-ed38be0eb8a2","1"
"Pedigree","112314","80","Nice product...","","Vijetha Shenoy","Flipkart","68fb32c5-bab4-4eee-8e06-7c176d70387b","5"
"Pedigree","111738","5","Good","","Flipkart Jayalaxmi","Flipkart","6988574d-e17c-44f6-bd1d-7f6d9f825a8f","5"
"Pedigree","112255","117","Simply awesome dog food","","Satwik Chauhan","Flipkart","69b94377-5269-4f85-b2bb-033ddfa1e672","5"
"Pedigree","111516","60","Very good","","Navya Nandish","Flipkart","69c122c5-8a71-4ad9-817a-902bd931041a","5"
"Pedigree","111910","18","Very good for dog food","","Flipkart Customer","Flipkart","6a2e692a-a9c6-4223-b173-e87ddbb28405","5"
"Pedigree","111797","5","Nice product nice packaging buy it","","Flipkart Customer","Flipkart","6a6803c2-25e9-4e8c-bfcd-783c25281c2b","4"
"Pedigree","112015","25","Nice","","barbie bhattacharyya","Flipkart","6aa9f588-7480-4f5e-8ab9-3d48100bff52","5"
"Pedigree","112047","25","Good product","","Flipkart Customer","Flipkart","6acbb605-fbba-45a7-8a07-51b8f89ee63e","5"
"Pedigree","111497","77","good","","Harsh Kumar","Flipkart","6b299922-3154-46f6-9b1c-ee95bc65432d","5"
"Whiskas","111323","20","Best cat food","","Bashir Ahmed","Flipkart","6b34c57b-91cc-46a1-8a16-066c573a961b","5"
"Whiskas","112086","42","It was on time ,ur service is best","","Flipkart Customer","Flipkart","6b5fd10b-f0d7-4c42-9162-deb7610bf1ca","5"
"Whiskas","111951","22","Nice product my cat love this food","","Manoj D","Flipkart","6b628dff-faea-4cd9-bc32-57e1d2cab495","5"
"Pedigree","112317","80","Not good","","Flipkart Customer","Flipkart","6b64e3dd-f443-42e1-be23-bed8530f4aad","3"
"Whiskas","111333","20","First my cat didn't like it slowly it began to like it","","Pothuganti Tanush","Flipkart","6b73f0ca-571c-4e24-81d5-13eb5c987ba1","5"
"Pedigree","112300","1","I m very happy","","Flipkart Customer","Flipkart","6b7ae50d-319f-443e-847b-0472861a74cb","5"
"Whiskas","111373","110","Nice ! My cat loves it ! She is mad for it !","","Flipkart Customer","Flipkart","6ba62982-ae0b-4a2a-994b-dc83c23eebf4","5"
"Pedigree","111605","60","Wow so nice quality","","sanne khan","Flipkart","6bc6f717-b771-4fda-a37b-fe21fa9f868c","5"
"Pedigree","112098","30","Good","","Pravin Nakrani","Flipkart","6bc8c534-f02d-4f6d-9bcb-475e5a9abde9","5"
"Pedigree","112108","30","Packing is not good ...Box all smashed when came to me..","","KHUSAL KOTADIA","Flipkart","6bec96f3-c77d-47df-85fe-b3d175f7a98e","2"
"Pedigree","111765","5","It's best product","","Flipkart Customer","Flipkart","6c49ccef-5522-4fe0-abc7-53cd682e6f8e","5"
"Pedigree","111716","54","Very good","","Kartikeya  Singh","Flipkart","6c59ae6b-c5e2-462d-b56a-992b5802fb51","5"
"Pedigree","111741","5","Just wow","","Brahmi Oraon","Flipkart","6c722002-bec0-4026-b8b7-882d0125d56a","5"
"Pedigree","111656","54","good","","Flipkart Customer","Flipkart","6cd27375-d0a1-4fd5-93e7-dba31706a8f8","4"
"Whiskas","111970","22","My car like it very much and if bigger pack available for the purchase with some discount then it's ok.","","shariq khan","Flipkart","6cef242c-84ff-484e-a232-c218980b3652","5"
"Pedigree","112274","10","Both my doggies love this and I love to see them happy so 5 stars for the product :)","","RJ Yolande Mendes","Flipkart","6d523c2d-21b6-48f0-94ea-5533b1a1e4dd","5"
"Pedigree","111668","54","On time","","Flipkart Customer","Flipkart","6d7b5dc4-81ae-485c-a210-4224e06c9af7","2"
"Pedigree","111653","54","Not camr on dlvry dt","","Alolika  Dutta","Flipkart","6e292154-5770-4928-8e90-39e5a7138712","1"
"Pedigree","112243","115","My dog loves it.","","Aurek Chattopadhyay","Flipkart","6e39abd0-34c4-4bc4-b178-e32189b14f39","5"
"Whiskas","111253","112","I think my stray cat died after eating this. My cat frequently used to come to my house. But since I fed her whiskas she never came back. Please feed your cat with caution, better let them eat what is natural and not chemical","","avneesh s","Flipkart","6e92cd95-b4ee-46c9-bea5-69c2ab57d9fd","1"
"Pedigree","111548","60","WorSt product","","Flipkart Customer","Flipkart","6ebd81c5-e633-47a8-be9f-e5f5d7b077b8","1"
"Pedigree","111612","60","Nice","","Saurav Tripathi","Flipkart","6f204ea2-fdf7-48e8-8904-aba924513a5f","5"
"Pedigree","111681","54","Poor delivery service ordered on 20aprile still waiting to delivery","","Flipkart Customer","Flipkart","6f2b7bef-1f2b-4c4a-b125-f79655bac75a","1"
"Whiskas","111327","20","My cat loved it","","rahul kr","Flipkart","6f37ba42-95eb-4c27-b7b2-078449e40154","5"
"Whiskas","111386","111","Best products","","kishan malviya","Flipkart","6fc42bb1-70c2-4e44-9703-bd25a91b3222","5"
"Pedigree","111817","5","Good","","Flipkart Customer","Flipkart","6fd3a926-b4b2-4c7c-a9ab-661f105f7122","4"
"Pedigree","112290","49","My chinnu love it...","","Pavan B","Flipkart","6ff6a561-06e6-4930-a04a-9f58c41f63d8","5"
"Pedigree","112203","32","Gud and nice health for dog and puppies","","JEFFY JOSE","Flipkart","6ff6c159-ad40-42d8-b668-7ec6dbd63c0b","5"
"Pedigree","111763","5","Nice product ...","","Flipkart Customer","Flipkart","703724a3-d285-422a-b300-ef5036113256","3"
"Pedigree","112224","115","Good","","Sangeeth  Ps","Flipkart","708c7fa4-6556-4b4d-95e1-7c22156c76b7","5"
"Pedigree","111806","5","Awsum product for labrdor my dog luv this food.... and also be healthy... 5 star for fast delivery.","","Ankur Vats","Flipkart","70902b4f-13b7-4f67-a651-948fbcc08146","5"
"Pedigree","112138","30","Superb","","Flipkart Customer","Flipkart","712fdc67-f8d6-4726-933e-5af172078b31","5"
"Sheba","112012","79","This product is the best...... My cat loves it more than anything...","","Satish hegde  Customer","Flipkart","71b92423-993d-411a-ad84-02da972fbd34","5"
"Pedigree","111483","76","Very good product. Please launch a pedigree adult chicken and rice","","Flipkart Customer","Flipkart","71d03e1d-d17f-4239-aebf-e132cf16411a","4"
"Pedigree","111799","5","Good quality","","Rajinikanth Lucky","Flipkart","722c9a43-5636-4e1b-bb14-aaebf1ad0d1a","4"
"Pedigree","111485","76","Good","","raju nayak","Flipkart","729fbb8c-eff7-447b-bd0d-9e488b07cedb","5"
"Whiskas","111978","22","My kitten are love it..... Very fast delivery experience this time..... Thank u flipkart..","","Amit Deshpande","Flipkart","72bf1d1f-51cb-47aa-bcec-c2588c154cb5","4"
"Pedigree","111470","76","Fast delivery and good product. My puppy loves it","","Flipkart Customer","Flipkart","7325085e-c8be-4654-9cc0-5c54c6a9d40f","5"
"Pedigree","112144","27","Good","","Santhosh Chanru","Flipkart","733d747c-d0b7-46e0-943c-89e398a80f6e","5"
"Whiskas","111426","111","Excellent product.","","rajkiran menon","Flipkart","734250ed-5f3d-4301-9cb4-1c41ece4a164","5"
"Chappi","111923","9","Oder plece","","Flipkart Customer","Flipkart","73484e51-a4df-45bb-a3db-a3211907139d","4"
"Pedigree","112283","15","Its good","","Flipkart Customer","Flipkart","73510e17-7a97-491c-ad66-42b6d8516c0e","4"
"Whiskas","111851","45","Doesn't controls the hirfall for cats","","Praveen Karthi","Flipkart","735d86e1-e72f-4f65-9a27-31f3b8ebcd0e","2"
"Pedigree","111819","5","Good","","Flipkart Customer","Flipkart","7361fb7c-f9b9-4185-ba59-77dcaee84420","4"
"Whiskas","111261","112","Very Good","","Laxmikant Bhonsle","Flipkart","73c05a78-9b3f-401d-ba7c-4c7ffed1b80b","4"
"Pedigree","111886","18","It is very gud product . My dog like it too much. Whenever I mix it with his food he is continuously eating n eating n eating . He finish all his food in a will . I am very very satisfied with this product","","Flipkart Customer","Flipkart","740dbf41-eae9-4228-9d8f-95672dc22e8a","5"
"Pedigree","112311","81","Quality","","Sudha Kar","Flipkart","749a6463-f533-4332-bf97-51831502f78a","4"
"Pedigree","112321","80","Good","","Vamsi Viswanadhuni","Flipkart","74fe072e-a13a-4490-8f95-afd17dcf6a6b","4"
"Whiskas","111844","45","It's nice for cat","","hari shah","Flipkart","75376e60-5fb4-46ae-9164-651e03976711","4"
"Whiskas","111331","20","My cat is not eating it","","Garima Verma","Flipkart","75817114-d4cb-47c2-91d9-ef02b3044d05","3"
"Pedigree","111818","5","Good","","Flipkart Customer","Flipkart","7590d372-1e8c-4314-8faa-08f318d4cc82","4"
"Whiskas","111355","110","My cats totally loves Whiskas.Its a quality product worth every penny.But in my town, shops dont usually stock 3 kg or 7kg bags, which is more convenient if you have more than 1 cat.So now i order cat food only through Flipkart and so far i am totally satisfied with the service provided.Whiskas and Flipkart deserves nothing less than a 5star","","Nithin S","Flipkart","75cd92d8-13a9-43af-bde7-95b5df026153","5"
"Pedigree","111570","60","We never get the free item that is offered if it is not inside of the pedigree packet","","Flipkart Customer","Flipkart","763d0572-68a6-4b8f-890a-539a617b494e","2"
"Pedigree","111756","5","rubbish all time u send open packet","","Rajat Rai","Flipkart","7646ac82-0715-4aa3-96e3-98ca506c8372","1"
"Pedigree","112254","67","Product was very hard for my dog to chew when compared to the item I purchased locally,but delivery was on time.","","Flipkart Venkatesh R","Flipkart","764f1e13-77b3-45ea-a63f-510c1819bc45","2"
"Pedigree","111591","60","Worst quality supplied   Please check batch and give feedback to pedigree company.","","Flipkart Customer","Flipkart","766e86bf-ad09-4b1d-bfdf-be588df52558","1"
"Whiskas","111249","112","My cat didn't like it.","","Dr Vipin K Maitrey","Flipkart","76b50b49-c9a3-433d-ac0b-f89a34508f48","1"
"Pedigree","111525","60","Very good one for my dog","","Flipkart Customer","Flipkart","76cc8786-a8e7-4c37-b7d6-db39a93c32df","5"
"Pedigree","111824","5","Good","","Flipkart Customer","Flipkart","776c62e4-f101-4f05-a6d2-ead83b155ce9","4"
"Whiskas","111298","20","My kitten likes this Soo much but the fish smells bad for us :p","","Nabeel Nazar","Flipkart","776e6fd2-9a1d-4557-a4ae-8f3da6e9164e","5"
"Whiskas","111371","110","Well, I've got 3 cats... and all 3 of them are Whiskas addicts  Never bought it from flipkart, but you can go for this brand.","","Anwesha Bhattacharya","Flipkart","7771e1ae-7239-4671-a693-9c4521d3e289","4"
"Pedigree","112209","32","Good for dog","","Flipkart Customer","Flipkart","77d60484-2fe7-4f2d-84c4-42ad8aae77e0","5"
"Whiskas","111431","111","There will be no discount if you add delivery charges. (even though discountis only 60).Waste of time just being it in a near by super market, it will be half the cost","","Akhilesh C","Flipkart","78484004-81ef-45b2-8792-a6e531ec2e72","4"
"Whiskas","111382","111","My cat loves it","","Cathy Thabah","Flipkart","784c4f68-1bf7-40a6-98cd-f0bd6c30a8c6","5"
"Whiskas","111351","110","My cat loves this product. ...thanks flipcart give delivery timely","","Dhananjay Durgawali","Flipkart","788a38df-a9d9-4133-86c4-7b960304faf6","5"
"Pedigree","114186","10","my dog did not like it.scrapped the whole packet.The product got delivered on time.","","vamsi krishna","Flipkart","78a73457-829f-4ad4-b9ac-7e808e1da5ed","2"
