"","confidence_score","id","polarity","response_confidence_score","review_text","reviewer_id","reviewer_name","source_name","source_review_id","star_rating","response","response_2","response_3","degree"
"7374","0.0","104547","negative","98.0","Adv Seema","1.91E+15","Manju Lata","Facebook","1728990150694326_1731149943811680","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7375","0.0","104548","negative","98.0","Adv Sreejith Perumana","1.91E+15","Manju Lata","Facebook","1728990150694326_1731150100478331","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7376","0.0","104549","negative","98.0","Adv Swati Gupta","1.91E+15","Manju Lata","Facebook","1728990150694326_1731150363811638","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7377","0.0","104550","negative","98.0","Adv Swati Singh","1.91E+15","Manju Lata","Facebook","1728990150694326_1731150593811615","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7378","0.0","104551","negative","98.0","Adv Vaibhav Goel","1.91E+15","Manju Lata","Facebook","1728990150694326_1731151057144902","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7379","0.0","104552","negative","98.0","Aishwarya Ravichandran","1.91E+15","Manju Lata","Facebook","1728990150694326_1731151103811564","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7380","0.0","104553","negative","98.0","Ajay Kumar Saroj","1.91E+15","Manju Lata","Facebook","1728990150694326_1731151160478225","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7381","0.0","104554","negative","98.0","Akanksha Singh","1.91E+15","Manju Lata","Facebook","1728990150694326_1731151197144888","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7382","0.0","104555","negative","98.0","Akansha Saroj","1.91E+15","Manju Lata","Facebook","1728990150694326_1731151220478219","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7383","0.0","104556","negative","98.0","Akash Saroj","1.91E+15","Manju Lata","Facebook","1728990150694326_1731151233811551","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7384","0.0","104557","negative","98.0","Alokita Krishna","1.91E+15","Manju Lata","Facebook","1728990150694326_1731151300478211","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7385","0.0","104558","negative","98.0","Amandeep Kaur Uppal","1.91E+15","Manju Lata","Facebook","1728990150694326_1731151330478208","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7386","0.0","104559","negative","98.0","Amita Chandel","1.91E+15","Manju Lata","Facebook","1728990150694326_1731151360478205","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7387","0.0","104560","negative","98.0","Amit Negi","1.91E+15","Manju Lata","Facebook","1728990150694326_1731151367144871","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7388","0.0","104561","negative","98.0","Amrita Bose","1.91E+15","Manju Lata","Facebook","1728990150694326_1731151410478200","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7389","0.0","104562","negative","98.0","Anand Kumar","1.91E+15","Manju Lata","Facebook","1728990150694326_1731151500478191","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7390","0.0","104563","negative","98.0","Anand Prakash","1.91E+15","Manju Lata","Facebook","1728990150694326_1731151583811516","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7391","0.0","104564","negative","98.0","Anand Singh","1.91E+15","Manju Lata","Facebook","1728990150694326_1731151633811511","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7392","0.0","104565","negative","98.0","Anirudh Narayan Bhatt","1.91E+15","Manju Lata","Facebook","1728990150694326_1731151940478147","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7393","0.0","104566","negative","98.0","Ankeeta Gupta","1.91E+15","Manju Lata","Facebook","1728990150694326_1731152050478136","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7394","0.0","104567","negative","98.0","Ankur Sharma","1.91E+15","Manju Lata","Facebook","1728990150694326_1731152160478125","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7395","0.0","104568","negative","98.0","Anita Singh","1.91E+15","Manju Lata","Facebook","1728990150694326_1731152613811413","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7396","0.0","104569","negative","98.0","Annapurna Dhar","1.91E+15","Manju Lata","Facebook","1728990150694326_1731152870478054","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7397","0.0","104570","negative","98.0","Ansh Ansh","1.91E+15","Manju Lata","Facebook","1728990150694326_1731152943811380","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7398","0.0","104571","negative","98.0","Anukriti Himalion","1.91E+15","Manju Lata","Facebook","1728990150694326_1731152980478043","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7399","0.0","104572","negative","98.0",",Apoorva Bhasarkar","1.91E+15","Manju Lata","Facebook","1728990150694326_1731153080478033","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7400","0.0","104573","negative","98.0","Apurva Singh","1.91E+15","Manju Lata","Facebook","1728990150694326_1731153213811353","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7401","0.0","104574","negative","98.0","Archana Saroj","1.91E+15","Manju Lata","Facebook","1728990150694326_1731153247144683","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7402","9.95","104575","positive","96.0","Archit Bakshi Arvind Kumar Gauniyal Ruchika Agarwal Bindal Arpita Singh Arpita Singh","1.91E+15","Manju Lata","Facebook","1728990150694326_1731153463811328","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7403","-81.37","104576","negative","96.0","Ashish Gupta Eks Agg Priya Anand Aruna Bhupendra Chauhan Atharv Saroj Atul Sharma Ashish Ransom Atul Pandey Nishat Ahmed Taru Agarwal","1.91E+15","Manju Lata","Facebook","1728990150694326_1731154470477894","","DearManju Lata, We apologize for the inconvenience caused. Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"7404","0.0","104577","negative","96.0","Atul Bachhavate Balvinder Ashmi Deepika Anuvrat Sharma Meera Agarwal Kunwar Arora","1.91E+15","Manju Lata","Facebook","1728990150694326_1731154807144527","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7405","-84.8","104578","negative","92.0","Balvinder Ashmi Brijesh Kumar Nikita Bahal Taranbir Bajwa Nav Bajwa Manisha Bohra Sohil Bhatia Shruti Bhandari Randeep Beniwal Basvan Ptl Nayanika Barua Poonam Bhatt Bhawna Pandey Jyoti Bhatt Bharat Singh Rajni Gaurav Bisht Nitin Bansal Prajwal Bhagwat Ruchika Agarwal Bindal Manish Bhatt Richa Bhagat Pratiksha Basarkar Nidhi C Raitka Gunjan Chawla Charu Rajput Rashmi Chhabra Kusum Chaudhary Kirti Choudhary Parvinder Singh Chhabra Yogesh Chauhan @c","1.91E+15","Manju Lata","Facebook","1728990150694326_1731156957144312","","DearManju Lata, We apologize for the inconvenience caused. Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"7406","44.72","104579","positive","92.0","Akhilesh GuptaAbey CherianAvnish GuptaVijaya Rajan AlphonseManoj VatsManoj Kumar GuptaUmesh SinghDeepak ShuklaRakesh Kumar SinghPraveen PrabhanjanRaj RajputGiri Raj BahunRajeev RanjanNeetu GuptaChandra Shekhar GuptaRanjeet Kumar PandeyRukmani GuptaSaurabh GuptaShivam KingAshok ShilpakarShashikant PokhriyalRamesh PokhriyalVella DuraiParas KumarJoji M VargheseTitus KoshyAby AbrahamGajendra KateManoj KumarKamlesh SharmaDivya KambojBaadshah SalamatVinay Pratap YadavPankaj PoddarPawan VaishAmar PandeyAbhay GoswamiNeetu GuptaSneha GuptaPriti GuptaTasnim Prince KhanAmar PandeyUttkarsh GoswamiSandip UcsKuldeep TomarKuldeep SinghAnand KumarAkash JadonMahesh Singh NegiRakesh Kumar SinghAol Saurabh SharmaPrince GuptaRavi GoelRavi ParbatRavi MishraYatin ChaudhariRadhe Shyam VaishRadheshyam YadavSomnath PawarDarshit DaveN Senthil Kumar","1.97E+15","Vivek Kumar Gupta","Facebook","1728990150694326_1731178947142113","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7407","9.95","104580","positive","92.0","Anuradha Gupta Amit Shaw Avishek Jaiswal Acs Jenita Sahal Amit Poddar Pooja Bothra Nidhi Bazaz Vibhor Chaturvedi Anil Chowdhury Chanda Jaiswal Manish Chowdhuary Ankita Thomas Chawla Dibyani Gupta Debasis Baral Dipika Kapoor Esha Goyal Aditya Eddy Jaiswal Roshni Gupta Mishika Gupta Heena Shandillya Harsh Gupta Anil Hirawat Hrishikesh Srivastava Umma Ilma Moment Avishek Jaiswal Acs Jenita Sahal Sunny Jaiswal  Vivek Kumar Jaiswal Rishi Kashyap Kanchika Rushab Khurana Vinay Kumar Gupta Ricky Lalwani Ameeta Lamba Ankush Lath CA Avinash Lalwani Shree Laxmi Jewellery Benipatti Mithilesh Tiwary Nageshwarnath Bhakt Mandal Rubina Tamang Kanchika Rushab Khurana Aayush Gupta Achint Gupta Ojasvini Gupta Mohit Osho Pooja Bothra Rajesh Shaw Rishi Kashyap Rajesh Shaw Amit Shaw Suresh Tiwari Vikash Singh Rubina Tamang Mithilesh Tiwary Deepshikha Tiwari Varun Upadhyay Umesh Yadav Unnatti Jha Vinay Upadhayay Vibhor Chaturvedi Vikash Singh Vinay Kumar Gupta Vivek Kumar Jaiswal Yogesh Jain Yogesh Kumar Umesh Yadav Sam You Yusuf Nanderbadwala Zainab Malik guys plz like d pic of shailendra vikram with his dog in d comment..","1.59E+15","Prashant Gupta","Facebook","1728990150694326_1731370240456317","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7408","-13.55","104581","negative","92.0","Aakriti Agnihotri Aashish Singh Aayush Gupta Abhai Kumar Srivastava Abhishek Mishra Amit Bahety Babita Shaw Bijay Rai Chetan Budhia Harshita Binani Jhilik Baral Nidhi Bazaz Priyanka Biyani Rakesh Biyani Ravi Binani Santosh Barman Swati Bindal Bansal Swetank Burman Vinayak Baranwal Alok Choraria Ankita Thomas Chawla Arun Chanani CA Avinash Lalwani CA Sandip Jaiswal Chanda Jaiswal Diwakar Chand Donna M. Michelucci Connor Mentus Cherian Paramita Chatterjee Rakhi Chanani Ramesh Chandra Semwal Vibhor Chaturvedi Arghya De Avisek Das Deepak Gupta Deepak Gupta Deepak Jaiswal Deepal Shaw Deepshikha Tiwari Deven Sharma Deves Jaiswal Dilawar Khan Dinesh Gupta Dipak Jaiswal Dipika Kapoor Gurucharan Dey Rai Duttagupta Rohini Dulal Das Saket D Thakur Sunil Damani Susan Dunn Tathagata Dutta Esha Goyal Get Freedealz Ishrat Fatma Rahman Aditya Gupta Akshata Gupta Akshay Gupta Arvind Gupta Aryaman Gupta Avinash Kumar Gupta Gaurav Gupta Gaurav Gupta Gaurav Sharma Gourav Jha Guddu Jaiswal Guddu Jaiswal Gunjan Jaiswal Harsh Gupta Harsh Gupta Juhi Gupta Jyoti Gour Khushboo Gupta Manoj Gupta Manoj Gupta Mohit Kumar Gupta MunMun Ghosh Niharika Santosh Gupta Niket Gupta Ojasvini Gupta Poonam Gupta Pratibha Gupta Pratima Gupta Priti Gupta Prince Gupta Pawan Gupta Rahul Gupta Priyanka Gupta Sunit Gupta Roopa Gupta Rahul Gupta Roopa Gupta Roshni Gupta Santosh Gupta Saket Gupta Sandip Gupta Shyam Gupta Saurabh Gupta Suraj Gupta Himanshu Khandelwal Anand Jalan Ankita Jaiswal Avishek Jaiswal Jassbindar Kour Manish Jaiswal Raj Jaiswal Rohan Jaitly Megha A Jaiswal Santhosh Jaiswal Unnatti Jha Amit Singh Akeng Soh Nandita Saha Micky Singh Pawan Singh Sahil Jaiswal Khushboo Soni Saurav Shaw Sandip Jaiswal Rekha Jaju Soni Satendra Kathait Shahnawaz Khan Subhash Shaw Tarkeshwar Upadhyay Sarita Jaiswal plz like d pic..","1.59E+15","Prashant Gupta","Facebook","1728990150694326_1731383357121672","","DearPrashant Gupta, We are sorry for the inconvenience caused.Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"7409","-4.46","104582","negative","98.0","i think you tagged the wrong person here... :P","2.10E+15","Aditi Mohan","Facebook","1728990150694326_1731488890444452","","DearAditi Mohan, We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"7410","-67.67","104583","negative","92.0","Preeti Rani Prerna Srivastava Aditi Srivastava Monika Singh Aanjali Joshi Atharv Saroj Aanya Singh Adv Divya Sharma Abhirup Mitra Aashima Khanna Heena Sharma Heena Kaur Gill Hema Singh Syed Gulzar Hasnain Rizvi Kirti Mishra Adv Pratika Singh Adv Preksha Choudhary Adi Tya Adv Abhay Goyal Adv Nupur Bajaj Amrita Bose Adv. Bineesh Bs  Bani Gupta Gunjan Chawla Cara R Sangma Adv Ashish Srivastava Adv Prianka Singh Bhawna Pandey DrPushkal K Pandey Adv Gopal Singh Rawat DrVinod Kumar Manohar Pratap Prerna Kothari Prerna Soni Gagandeep Kaur Praveen Kumar Rahul Saroj Ruhi Vivek Sharma Adv Nikhil Aggarwal Madhu Saroj Mahima Dhodi Reshal David Nahid Shah Nabrass Mehdi Manpreet Sapra Minakshi Sharma Akanksha Singh Sozee Warshii Sonam Saroj Naina Vashisht Gargi Rajput Amit Sharma Anil Saroj Rohit Tiwari Mitali Sharma Jyoti Saroj Poonam Saroj Jasika Chugh Manisha Bohra Dipankar Sarkar Kriti Singh Kiran Paswan Rajeev Saroj Ravinder Singh Kohli plzzz like the pic ....","1.83E+15","Srj Neelam","Facebook","1728990150694326_1056607411099152","","DearSrj Neelam, We apologize for the inconvenience caused. We request you to share your contact details so that we can assist you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"7411","0.0","104584","negative","94.0","pls like d pic..!! Maneater Durgesh Kshatriya Anand Raghuvanshi Prince Akarsh Thakur Om Shree Srivastava Rajat Singh Syed Roostam Mehdi Shadman Qidwai Rajput Uditanshu Singh Akash Singh Abheesht Shrey Ravi Chaudhary Lubhit Punk Raz Singh Ayush Parolia Abhshk Ch_mp Rashi Gupta Rajan Rawat","1.09E+15","Rajat Chaudhary","Facebook","1728990150694326_1056616317764928","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7412","89.44","104585","positive","98.0","My sweet bro chinnu","4.08E+14","Anitha Umesh","Facebook","1728990150694326_1729916167268391","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7413","0.0","104586","negative","98.0","#getcloser","","","","nan","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7414","0.0","1360000000000000","negative","98.0","Aman Verma","Facebook","1728990150694326_1729916240601717","","nan","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7415","91.71","104587","positive","98.0","My beloved bro chinnu","4.08E+14","Anitha Umesh","Facebook","1728990150694326_1729917043934970","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7416","0.0","104588","negative","98.0","Tazzy love___","1.02E+16","Parul Jain","Facebook","1728990150694326_1729917630601578","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7417","95.31","104589","positive","98.0","GOLD IS MY BEST DOG.ITS GREAT","5.35E+14","Aatish Goyal","Facebook","1728990150694326_1729918570601484","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7418","44.72","104590","positive","100.0","Cute baby Kuchi...","1.66E+15","Sahil Dhingra","Facebook","1728990150694326_1729922390601102","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7419","0.0","104591","negative","-2.0","My Street Dog Monty ___ I Love Him A Lot _Himanshu Anand, Rishi Dhingra Anurag Kumar Jeewan Lata Have A Look At This Amazing Contest By Pedigree India __#GetCloser to your pet with DENTAstix. Go on, click a selfie, post it using #GetCloser in the comment section and get maximum Likes. There is an iPhone 6s to be won and DENTAstix goodies up for grabs.","1.57E+15","Vikram Sharma","Facebook","1728990150694326_1729923763934298","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7420","0.0","104592","negative","94.0","my #Jadu,,,,,,,,,till now i miss him,,,,i lost him on 20th march of this year,till now his memory brighten all my day when ever i saw his pics,,,,,,hope he will see this from heaven,,,#GetCloser.......... Priom Amrita Amrita Bristi Mouparna Sourav Abhishek Ananya Sneha Soumik Soumi Shuvam Puranjit Pritam Sinjini Soumyadip Soumyajit","1.63E+15","Hriday Saha","Facebook","1728990150694326_1729926487267359","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7421","0.0","104593","negative","98.0","Susmita Debasis Anshuman Anindya Suman","1.63E+15","Hriday Saha","Facebook","1728990150694326_1729927047267303","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7422","47.85","104594","positive","98.0","My sweetheart chinnu","4.08E+14","Anitha Umesh","Facebook","1728990150694326_1729928840600457","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7423","89.44","104595","positive","98.0","#GetCloser with Ellie :)","1.61E+15","Samuel Wankhede","Facebook","1728990150694326_1729932493933425","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7424","61.66","104596","positive","100.0","#GetCloser the most recent rescued baby...sultan...love him","4.52E+14","Varsha Singh","Facebook","1728990150694326_1729933747266633","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7425","62.8866666667","104597","positive","100.0","#GetCloser the most recent rescued baby...sultan...love him return kisses :)","4.52E+14","Varsha Singh","Facebook","1728990150694326_1729934287266579","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7426","0.0","104598","negative","98.0","#getcloser !!  Fergie and me ____","1.02E+16","Genevieve Lobo","Facebook","1728990150694326_1729935650599776","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7427","0.0","104599","negative","98.0","#getcloser  RoRo","1.55E+15","Pruthvi Reddy","Facebook","1728990150694326_1729939077266100","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7428","0.0","104600","negative","100.0","#GetCloser He is my baby Snowie_If he can't be like me, I can be like him__","1.60E+15","Disha Thapar","Facebook","1728990150694326_1729939097266098","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7429","0.0","104601","negative","98.0","#GetCloser ","","","","nan","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7430","0.0","873000000000000","negative","98.0","Nikita Verma","Facebook","1728990150694326_1729939730599368","","nan","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7431","0.0","104602","negative","98.0","#GetCloser","1.60E+15","Disha Thapar","Facebook","1728990150694326_1729939863932688","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7432","-81.37","104603","negative","98.0","How old is ur pet...","1.77E+15","Divy Maru","Facebook","1728990150694326_1729940463932628","","DearDivy Maru, We are sorry for the inconvenience caused.Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"7433","95.17","104604","positive","98.0","#getcloser  pluto my awesome buddy...","1.77E+15","Divy Maru","Facebook","1728990150694326_1729940363932638","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7434","0.0","104605","negative","98.0","#GetCloser","1.60E+15","Ankit Kumar","Facebook","1728990150694326_1729940927265915","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7435","0.0","104606","negative","98.0","#Getcloser","1.57E+15","Harshit Virmani Harry","Facebook","1728990150694326_1729941250599216","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7436","0.0","104607","negative","98.0","#getcloser with Kent","1.58E+15","Susmita Chattopadhyay","Facebook","1728990150694326_1729943507265657","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7437","0.0","104608","negative","98.0","#GetCloser with Khushi xoxox","1.02E+16","Varsha Sharma","Facebook","1728990150694326_1729944823932192","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7438","0.0","104609","negative","98.0","Rohit Gurnani","1.02E+16","Arpan Mahajan","Facebook","1728990150694326_1729945040598837","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7439","47.435","104611","positive","98.0","My favourite scooby","1.85E+15","Ajit Navale","Facebook","1728990150694326_1729952303931444","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7440","43.71","104612","positive","98.0","Lovely my child","1.84E+15","Ashok Kumar T S","Facebook","1728990150694326_1729956017264406","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7441","0.0","104613","negative","98.0","My life","1.84E+15","Ashok Kumar T S","Facebook","1728990150694326_1729956267264381","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7442","44.215","104614","positive","98.0","Dog lover.:)","1.57E+15","DÌÎ_vyÌÎå«ÌÎå±shÌÎ_ YÌÎå£dÌÎå£v","Facebook","1728990150694326_1729957413930933","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7443","0.0","104615","negative","98.0","Dog show in jabalpur ","","","","nan","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7444","0.0","1570000000000000","negative","98.0","D_vysh_ Ydv","Facebook","1728990150694326_1729958550597486","","nan","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7445","0.0","104617","negative","98.0","#GetCloser with tipsy","1.81E+15","Yugal Karol","Facebook","1728990150694326_1729962863930388","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7446","83.21","104618","positive","98.0","Pls like Vivek Karol","1.81E+15","Yugal Karol","Facebook","1728990150694326_1729975310595810","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7447","90.245","104619","positive","98.0","Pls like Kuber Karol . Maximum likes will reward a iphone","1.81E+15","Yugal Karol","Facebook","1728990150694326_1729976067262401","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7448","88.216","104620","positive","96.0","Pls like Vipul Sood Shraddha Karol . Max likes will reward me iphone . Bakki sabko 1 ya 0 like mili hein just . Mushe 7 likes chaiye more . Than I may win","1.81E+15","Yugal Karol","Facebook","1728990150694326_1729976693929005","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7449","90.245","104621","positive","96.0","Pls like Virender Kumar Sood , Shairy Karol Anurag Karol. Max likes will reawrd iphone 6s plus","1.81E+15","Yugal Karol","Facebook","1728990150694326_1729977907262217","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7450","-81.37","104622","negative","96.0","Like the photo Abhishek Panwar Lokender Verma Aryan Malhotra Deepak Belwal Jharaik Riya Sharma","1.81E+15","Yugal Karol","Facebook","1728990150694326_1729984910594850","","DearYugal Karol, We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"7451","83.21","104623","positive","98.0","Like the photo Abhishek Pal Ashish Pal Dev Madan","1.81E+15","Yugal Karol","Facebook","1728990150694326_1729985197261488","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7452","-44.72","104624","negative","94.0","Pls like the photo Arnav Deol Ishan Sanghaik Rohan Thakur Harish Chauhan Lata Sood Hritik Sharma Soumil Sood Kshitij Decimator Thakur Utkrisht Sharma Akshit Verma Akshit Kumar Geeta Sood Yuvakshi Sood Vivek Kumar Vivek Sharma Lovesh Sharma Kaustubh Shabaik VaTsal ChaUhan Sahil Bhagra Abhinandan Sood Prerak Sharma Gurjas Singh Chawla Dhruv Thakur","1.81E+15","Yugal Karol","Facebook","1728990150694326_1730168973909777","","DearYugal Karol, We apologize for the inconvenience caused. We request you to share your contact details so that we can assist you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"7453","0.0","104625","negative","96.0","Pls like the photo Sunita Sood Dev Madan ArY_n R_o Ria Chauhan Aditya Chauhan Abhishek Panwar Asmita Sood","1.81E+15","Yugal Karol","Facebook","1728990150694326_1730169260576415","","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"7454","-37.14","104626","negative","94.0","Pls like the photo Ridhima Sood Anuj Sud Kapil Sood Sonia Sood Ajay Sood Anita Sood Akshit Kumar Shaila Sood Neelam Sud Prikshit Thakur Praveen Bhardwaj Sagrika Gargya Ashwani Sood Naman Nfx Attri PraYush ArOra Shanu Sood Anshul Bhagra Dhananjay Chauhan Sood Sanjay  Rohan Thakur Anshul Verma","1.81E+15","Yugal Karol","Facebook","1728990150694326_1730252903901384","","DearYugal Karol, We apologize for the inconvenience caused. Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"7455","83.21","104627","positive","98.0","Like thia photo pls Shivang Dogra","1.81E+15","Yugal Karol","Facebook","1728990150694326_1730315137228494","","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"7456","83.21","104628","positive","98.0","Pls like Vivek Karol Yugal Karol","1.81E+15","Yugal Karol","Facebook","1728990150694326_1730692190524122","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7457","0.0","104629","negative","98.0","Vivek Karol","1.81E+15","Yugal Karol","Facebook","1728990150694326_1730692237190784","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7458","76.82","104630","positive","92.0","like this photo Jaswant Singh Rabitu Shrestha Subramania Bharathi Mala Chamling Rai Arvind Jha Sood Sanjay  Ajit Sinha Sanjay Kumar Sanjay Markandya Daisy Verma Ajay Dod Ajay Kumar Manuj Doger Manu Karol Shaila Sood Shailesh Singh Shailendra Singh Mridula Thakur Neeta Chettri Anup Gupta Rakesh Sharma Jagbir Singh Chauhan Dhirendra Mishra Faisal Afsar CP Singh Ravindra Kumar Amrit Shrestha Sangram Parida Gaurav Sharma Kiran Sharma Shiv Shekhar Amit Sood Rajesh Pandey Rajesh Kumar Rajesh Sharma Raja Dharamalingam Rajat Chaudhary Rajesh Sharma Anoop Mehta Vikas Kashyap Vikas Kohli Vikas Panicker Vikas Khanna Amit Gupta Amit Sharma Soumen Saha Bhupinder Thakur Bivash Chatterjee Sunita Sood Asmita Sood","1.02E+16","Vivek Karol","Facebook","1728990150694326_1730699963856678","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7459","83.21","104631","positive","98.0","Guys u need to like the photo of my son Yugal Karol and not my comment","1.02E+16","Vivek Karol","Facebook","1728990150694326_1730704057189602","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"7460","84.8","104632","positive","96.0","Plzz like the above pic of yugal karol Jyotii Singh Ananya ShahJashmi MaharjanBarsa DeoRinku ThakurRina AdhikariPrakas OmAstha BhujelUtkarsh Singh","1.75E+15","Jaswant Singh","Facebook","1728990150694326_1730711523855522","","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
