aspect,aspect_keyword,flag,id,review_text,reviewer_id,reviewer_name,sentiment_score,source_name,source_review_id,star_rating,response
[],[],0,105709.0,#GetCloser ,,,0.0,,,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,416000000000000.0,Shivani Tyagi,Facebook,1728990150694326_1057063121053581,0.0,,,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105710.0,#GetCloser ,,,0.0,,,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,416000000000000.0,Shivani Tyagi,Facebook,1728990150694326_1057064234386803,0.0,,,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105711.0,#GetCloser,,,0.0,,,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,416000000000000.0,Shivani Tyagi,Facebook,1728990150694326_1057064407720119,0.0,,,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105712.0,#GetCloser,4.16E+14,Shivani Tyagi,0.0,Facebook,1728990150694326_1057064577720102,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105713.0,#GetCloser,,,0.0,,,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,416000000000000.0,Shivani Tyagi,Facebook,1728990150694326_1057065017720058,0.0,,,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105714.0,Posted all My Entrie    Wish to win,4.16E+14,Shivani Tyagi,99.98,Facebook,1728990150694326_1057067161053177,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105715.0,#GetCloser,,,0.0,,,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,585000000000000.0,Bharat Inder,Facebook,1728990150694326_1057101154383111,0.0,,,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105717.0,#CeasarFeliz my loving pet Tommy with me..,,,99.72,,,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,1840000000000000.0,Salman Ahmad,Facebook,1728990150694326_1710769205842523,0.0,,,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105718.0,Naveera Khan,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779494188933503,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105719.0,Sameer Khan,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710776239175153,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105720.0,Saleem Siddiqui,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057117661048127,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105721.0,Faixan Shabir,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710776275841816,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105722.0,Sachin Verma,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779494295600159,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105723.0,Xyron Naresh Kumar,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779494315600157,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105724.0,Manik Chowdhury,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710776302508480,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105725.0,Xameer Riyaz,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057117757714784,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105726.0,Syxo Xtar Lymen,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710776335841810,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105727.0,Zabardas Malik,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779494345600154,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105728.0,Zakir Mir,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710776369175140,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105729.0,Adnan Ahmed,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710776405841803,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105730.0,Mass Mani Qute Ramya,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057117891048104,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105731.0,Adnan Qureshi,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779494395600149,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105732.0,Syxo Xtar Lymen,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057117967714763,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105733.0,Kapil Kapoor,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779495642266691,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105734.0,Samrita Das,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710776519175125,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105735.0,Sam Amd,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779495702266685,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105736.0,Afreen Sameer Khan,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057118181048075,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105737.0,Gulzara Danish Patel Patel,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710776552508455,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105738.0,Sh  Gy,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057118254381401,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105739.0,Wani Shabir,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057118291048064,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105740.0,Vishal Jagtap,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057118317714728,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105741.0,Parveez Khan,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779495782266677,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105742.0,Prince Aaqib,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779495792266676,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105743.0,Sajid Nodoliya,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710776669175110,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105744.0,Rafiq Mansuri,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779495845600004,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105745.0,Rider Wani,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779495892266666,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105746.0,Eldan Aguinsatan,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779495918933330,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105747.0,Roshani Thakur,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710776765841767,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105748.0,Rahi Mohd,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779495965599992,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105749.0,Rijal Kedir,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779495988933323,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105750.0,Grasiano Ndalama Ndalama,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057118664381360,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105751.0,Yawer Ishaq,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779496038933318,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105752.0,Md Youns,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779496052266650,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105753.0,Yusef Haja,1.84E+15,Salman Ahmad,48.355,Facebook,1728990150694326_1779496088933313,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105754.0,Hafsa Rather,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057118801048013,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105755.0,Imran Nazir,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710776985841745,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105756.0,Isolated Davood,1.84E+15,Salman Ahmad,-46.665,Facebook,1728990150694326_1779496168933305,,"DearSalman Ahmad, We are sorry for the difficulty caused to you and your pet. We ask for you to share your contact details with the goal that we can help you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[],[],0,105757.0,Oindrila Ghosh,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057118994381327,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105758.0,Sanna Ali,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057119077714652,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105759.0,Zeenat Parveen,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710777122508398,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105760.0,Angel Zee,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057119164381310,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105761.0,Zinnat Khan,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779496388933283,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105762.0,Shibin Jorge,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779496472266608,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105763.0,Faixan Shabir,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779496545599934,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105764.0,Hugo Barra,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710777372508373,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105765.0,Yushra Khan,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710777389175038,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105766.0,Fernando Martinez,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710777435841700,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105767.0,Subhan Ahmad Siddiqui Mohsin Ali Rahi Adil Bhat Aarizoo St_L_h B__ S_h Sumey Bashir Aad Dy Farooq Sofi Sofi Tawseef Bhat Tanveer Mushki Wani Umer F_rh QR_shi,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779664208916501,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105768.0,Atb bro..,5.99E+14,Kapil Kapoor,0.0,Facebook,1728990150694326_1057514121008481,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105769.0,Naveera Khan,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057111167715443,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105770.0,Samarth Jaswal,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710769429175834,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105771.0,Sameer Khan,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057111307715429,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105772.0,Kapil Kapoor,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057113291048564,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105773.0,Shezan Chaudhary,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710771832508927,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105774.0,Ankit Patial,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710771872508923,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105775.0,Sanjay Rao,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710771882508922,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105776.0,Bharat Tomar,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057113407715219,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105777.0,Faixan Shabir,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710771905842253,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105778.0,Bharat Tomar,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710771939175583,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105779.0,Sanjay Rao,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057113727715187,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105780.0,Xyron Naresh Kumar,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710772042508906,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105781.0,Xiya Meer,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057113781048515,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105782.0,Roshani Thakur,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779491948933727,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105783.0,Shin Hae Sung,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779492115600377,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105784.0,Shivani Karanwal,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710772115842232,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105785.0,Samarth Jaswal,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779492165600372,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105786.0,Digna Bahnsali join,1.24E+15,Jayshree Mehta,49.695,Facebook,1728990150694326_1710772145842229,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105787.0,Tia Jr.,1.84E+15,Salman Ahmad,48.86,Facebook,1728990150694326_1779492228933699,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105788.0,Varun Nataraj,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710772359175541,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105789.0,DRx Suraj Mahangade,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779492262267029,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105790.0,Mahendra Lodhi Mahendra Lodhi,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779492282267027,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105791.0,Ankit Patial,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779492302267025,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105792.0,Sy'co Wasee'm,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1779492315600357,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105793.0,F_rh QR_shi,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057114171048476,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105794.0,Adi Qureshi,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1710773929175384,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105795.0,Banday Nisar,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057114254381801,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105796.0,Vipin Tyagi,1.84E+15,Salman Ahmad,0.0,Facebook,1728990150694326_1057114294381797,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105797.0,beuti fual,1.87E+15,Mahendra Lodhi,48.86,Facebook,1728990150694326_1710774375842006,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105798.0,#GetCloser,1.69E+15,Vivek Shridher,0.0,Facebook,1728990150694326_1710791632506947,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105799.0,#GetCloser SHAGGY _,1.98E+15,Shivani Rawat,0.0,Facebook,1728990150694326_1779512472265008,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105800.0,nice,6.72E+14,MÌÎå£ÌÎå±jÌÎå£MÌÎ_thÌÎ_ Rahul,43.71,Facebook,1728990150694326_1779519242264331,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105801.0,va,5.51E+14,Pardeep Kumar,0.0,Facebook,1728990150694326_1779519302264325,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105802.0,#GetCloser,,,0.0,,,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,538000000000000.0,Bhupendra Singh,Facebook,1728990150694326_1057175777708982,0.0,,,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105803.0,Shivani,1.77E+15,Manu Uttam,0.0,Facebook,1728990150694326_1779526628930259,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105804.0,#GetCloser  Friends pleae Like it ,,,99.89,,,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,1490000000000000.0,Rahul Ramrao Joshi,Facebook,1728990150694326_1779531118929810,0.0,,,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105806.0,#GetCloser With my Love..Charlie :),1.39E+15,Poonam Jadhav,98.33000000000001,Facebook,1728990150694326_1710834652502645,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105807.0,#GetCloser With my Love..Charlie,1.39E+15,Poonam Jadhav,49.825,Facebook,1728990150694326_1710834699169307,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105808.0,"""Pets are not our whole life, but they make our lives whole."" #GetCloser#Selfie #love",1.68E+15,Rakhi Chakraborty,0.0,Facebook,1728990150694326_1710836632502447,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105809.0,#GetCloser,,,0.0,,,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,399000000000000.0,Anjana Tyagi,Facebook,1728990150694326_1057205901039303,0.0,,,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105810.0,#GetCloser ,,,0.0,,,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,1570000000000000.0,Sujeeth Jaideep,Facebook,1728990150694326_1710839182502192,0.0,,,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105811.0,#GetCloser,2.09E+15,Anjali Dogra,0.0,Facebook,1728990150694326_1779537805595808,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105812.0,#GetCloser,,,0.0,,,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,399000000000000.0,Anjana Tyagi,Facebook,1728990150694326_1710852435834200,0.0,,,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105813.0,#GetCloser with my cutie pie <3,1.81E+15,Namrata Rolly,99.62,Facebook,1728990150694326_1057246544368572,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105814.0,#GetCloser,,,0.0,,,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,320000000000000.0,Akshay Tyagi,Facebook,1728990150694326_1779555265594062,0.0,,,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105815.0,#getcloser,1.02E+16,Satyam Dubey,0.0,Facebook,1728990150694326_1057256397700920,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105816.0,#Getcloser,1.65E+15,Gagan Leela,0.0,Facebook,1728990150694326_1710871569165620,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105817.0,#GetCloser,,,0.0,,,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,538000000000000.0,Bhupendra Singh,Facebook,1728990150694326_1710875085831935,0.0,,,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105818.0,Hu hu.__,,,0.0,,,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,1930000000000000.0,Amit Khatri,Facebook,1728990150694326_1057284951031398,0.0,,,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[information],[image],0,105819.0,stop using Auto likes U r already disqualify in this contest bcuz u have use Google image......,5.99E+14,Kapil Kapoor,-99.91,Facebook,1728990150694326_1711018132484297,,"DearKapil Kapoor, We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[],[],0,105820.0,kaimmmmmmmm ji,2.02E+15,Karmveer Singh,0.0,Facebook,1728990150694326_1057443511015542,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105821.0,kaimmmmm ji,7.81E+14,Ghaint Gabhru Nri,0.0,Facebook,1728990150694326_1779659918916930,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105822.0,#get closer,1.85E+15,Shabeeb Rahman,0.0,Facebook,1728990150694326_1779701895579399,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105823.0,MY GANG COOL PET MEMBER SELFIE ENJOY WITH FUN WISH TO WIN MY PET DREAM HOPE TRUE ,,,100.0,,,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,2060000000000000.0,Tinku Sarma,Facebook,1728990150694326_1057577537668806,0.0,,,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105824.0,Wow,2.11E+15,Gopal Rock,47.085,Facebook,1728990150694326_1711060992480011,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105825.0,SELFIE WITH MY PET ,,,-99.3,,,,"Dearnan, We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[],[],0,2110000000000000.0,Gopal Rock,Facebook,1728990150694326_1057578057668754,0.0,,,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105826.0,#GetCloser,,,0.0,,,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,2020000000000000.0,Jagganath Jaggu,Facebook,1728990150694326_1057579551001938,0.0,,,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105827.0,SELFIE WITH MY PET,8.79E+14,Pooja Bagani,-99.3,Facebook,1728990150694326_1711136005805843,,"DearPooja Bagani, We are sorry for the difficulty caused to you and your pet. We ask for you to share your contact details with the goal that we can help you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[],[],0,105829.0,nice,7.81E+14,Ghaint Gabhru Nri,43.71,Facebook,1728990150694326_1057806257645934,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105830.0,#GetCloser ,,,0.0,,,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,1.02e+16,Nannaa Vinai,Facebook,1728990150694326_1057869207639639,0.0,,,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105832.0,https://m.facebook.com/PedigreeIndia/photos/a.1732626850330656.1073741831.1633948756865133/1732630093663665/?type=3&source=57&ref=m_notif&notif_t=like,1.02E+16,Natasha P Raj,0.0,Facebook,1728990150694326_1779890458893876,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[dog-user-breed],[dane],0,105834.0,#My Princy#Great Dane#Cutest#,1.02E+16,Vandit Dhruv,0.0,Facebook,1728990150694326_1780511542165101,,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,105835.0,Bagha...my tiger,1.69E+15,Jayatra Majumdar,0.0,Facebook,1728990150694326_1780880892128166,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105836.0,#Getclose,1.65E+15,Ambica Motwani,0.0,Facebook,1728990150694326_1712275679025209,,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,105837.0,Me and Gladdy!! #GetCloser  #PedigreeIndia  #Facebook  #pets  #Love,1.80E+15,Sneha Abhyankar,0.0,Facebook,1728990150694326_1712538718998905,,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,105838.0,Aditya Ganpule Priya Gadgil Dency David Rebello Manasi Amdekar Sharvari Joshi Vivek Swamy Suyash Vaidya Suyash Purohit Sunita Mande Rahul Kshirsagar Madhura Mahajan Gayatri Lagu Swati Datar Swati Kedari Charuta Biwalkar Shweta Chaskar Abhijit Datar Abhishek Kabadi Swapna Thanekar Tejas Sathe Tessiana Lucky Navani Tejaswini Nanaware Janhavi Puranik KAustubh Kulkarni Virendra Shinde Vidhit PawarManaswini Vishwasrao Manasi MhatreKrittika Malhotra Afreen AnsariSoumita DebAishwarya AminYogita JavlekarRanjani IyerManalee RanadeCanonMan Yash JageYogini Ranade-ParshuramiAditi SinghBhoomi PatelAnushree MahanthyAnushree PuntambekarAnkita MantriSaif PatelMonica RanadeTanay BhaveShubham BhaveShubhada VaidyaMrinal Bhide-KelkarAadeesh KelkarNeeraj KelkarSnehal Nikhil AbhyankarNikhil AbhyankarRasika Aniket SomanRashmi AdvaniJitali SatardekarJizan KhanArnika PatilRuchita IyerSayali MaharaoDisha NagiSharwari ShetyeAkanksha ChauhanAshvini KhandekarAshwini NirhaliAksh A HandeAkash ShemlaniRutuja RuikarRutuja JogKshitija JogMadhura AbhyankarSangeeta Jambekar-AbhyankarUrmee SatheUrmi VilankarChinmay LimayeChaitali TopkarHarshida Malhotra,1.80E+15,Sneha Abhyankar,-100.0,Facebook,1728990150694326_1060443570715536,,"DearSneha Abhyankar, We are sorry for the inconvenience caused.Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[],[],0,105839.0,Yogita Javlekar tag your friends and ask them to like my pic please,1.80E+15,Sneha Abhyankar,99.98,Facebook,1728990150694326_1781281498754772,,Our customers are our first priority. We are happy that the food was liked by your dog!
